topology,camouflage,seed,n_nodes,n_edges,n_ring_edges,model,explainer,node,precision,recall,f1,random_expectation,lift,n_candidates,n_relevant,k
star,2.0,3,848,1854,42,gcn,random,808,0.0,0.0,0.0,0.04,0.0,175,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,816,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.025547445255474453,16.77551020408163,274,7,7
star,2.0,3,848,1854,42,gcn,grad,816,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.025547445255474453,16.77551020408163,274,7,7
star,2.0,3,848,1854,42,gcn,random,816,0.0,0.0,0.0,0.025547445255474453,0.0,274,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,811,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11666666666666667,1.2244897959183672,60,7,7
star,2.0,3,848,1854,42,gcn,grad,811,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.11666666666666667,2.4489795918367343,60,7,7
star,2.0,3,848,1854,42,gcn,random,811,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11666666666666667,1.2244897959183672,60,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,821,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1044776119402985,1.3673469387755102,67,7,7
star,2.0,3,848,1854,42,gcn,grad,821,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1044776119402985,1.3673469387755102,67,7,7
star,2.0,3,848,1854,42,gcn,random,821,0.0,0.0,0.0,0.1044776119402985,0.0,67,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,815,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1320754716981132,2.1632653061224487,53,7,7
star,2.0,3,848,1854,42,gcn,grad,815,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1320754716981132,1.0816326530612244,53,7,7
star,2.0,3,848,1854,42,gcn,random,815,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1320754716981132,2.1632653061224487,53,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,835,0.0,0.0,0.0,0.08974358974358974,0.0,78,7,7
star,2.0,3,848,1854,42,gcn,grad,835,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.08974358974358974,3.183673469387755,78,7,7
star,2.0,3,848,1854,42,gcn,random,835,0.0,0.0,0.0,0.08974358974358974,0.0,78,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,814,0.0,0.0,0.0,0.058333333333333334,0.0,120,7,7
star,2.0,3,848,1854,42,gcn,grad,814,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.058333333333333334,2.4489795918367343,120,7,7
star,2.0,3,848,1854,42,gcn,random,814,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.058333333333333334,2.4489795918367343,120,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,817,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14583333333333334,0.9795918367346937,48,7,7
star,2.0,3,848,1854,42,gcn,grad,817,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14583333333333334,0.9795918367346937,48,7,7
star,2.0,3,848,1854,42,gcn,random,817,0.0,0.0,0.0,0.14583333333333334,0.0,48,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,820,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,gcn,grad,820,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,gcn,random,820,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,839,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.056,5.1020408163265305,125,7,7
star,2.0,3,848,1854,42,gcn,grad,839,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.056,2.5510204081632653,125,7,7
star,2.0,3,848,1854,42,gcn,random,839,0.0,0.0,0.0,0.056,0.0,125,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,838,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14583333333333334,1.9591836734693875,48,7,7
star,2.0,3,848,1854,42,gcn,grad,838,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14583333333333334,0.9795918367346937,48,7,7
star,2.0,3,848,1854,42,gcn,random,838,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14583333333333334,0.9795918367346937,48,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,843,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1346153846153846,2.122448979591837,52,7,7
star,2.0,3,848,1854,42,gcn,grad,843,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,gcn,random,843,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1346153846153846,2.122448979591837,52,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,830,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,gcn,grad,830,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,gcn,random,830,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,845,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0875,1.6326530612244898,80,7,7
star,2.0,3,848,1854,42,gcn,grad,845,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0875,1.6326530612244898,80,7,7
star,2.0,3,848,1854,42,gcn,random,845,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0875,4.8979591836734695,80,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,837,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,gcn,grad,837,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,gcn,random,837,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,800,0.0,0.0,0.0,0.03056768558951965,0.0,229,7,7
star,2.0,3,848,1854,42,gcn,grad,800,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.03056768558951965,4.673469387755102,229,7,7
star,2.0,3,848,1854,42,gcn,random,800,0.0,0.0,0.0,0.03056768558951965,0.0,229,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,833,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.051470588235294115,2.7755102040816326,136,7,7
star,2.0,3,848,1854,42,gcn,grad,833,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.051470588235294115,5.551020408163265,136,7,7
star,2.0,3,848,1854,42,gcn,random,833,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.051470588235294115,2.7755102040816326,136,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,813,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.11475409836065574,2.4897959183673466,61,7,7
star,2.0,3,848,1854,42,gcn,grad,813,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11475409836065574,1.2448979591836733,61,7,7
star,2.0,3,848,1854,42,gcn,random,813,0.0,0.0,0.0,0.11475409836065574,0.0,61,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,822,0.0,0.0,0.0,0.07207207207207207,0.0,111,8,8
star,2.0,3,848,1854,42,gcn,grad,822,0.125,0.125,0.125,0.07207207207207207,1.734375,111,8,8
star,2.0,3,848,1854,42,gcn,random,822,0.0,0.0,0.0,0.07207207207207207,0.0,111,8,8
star,2.0,3,848,1854,42,gcn,gnnexplainer,836,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.17073170731707318,1.673469387755102,41,7,7
star,2.0,3,848,1854,42,gcn,grad,836,0.0,0.0,0.0,0.17073170731707318,0.0,41,7,7
star,2.0,3,848,1854,42,gcn,random,836,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17073170731707318,0.836734693877551,41,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,846,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11864406779661017,1.2040816326530612,59,7,7
star,2.0,3,848,1854,42,gcn,grad,846,0.0,0.0,0.0,0.11864406779661017,0.0,59,7,7
star,2.0,3,848,1854,42,gcn,random,846,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.11864406779661017,2.4081632653061225,59,7,7
star,2.0,3,848,1854,42,gcn,gnnexplainer,805,0.0,0.0,0.0,0.11475409836065574,0.0,61,7,7
star,2.0,3,848,1854,42,gcn,grad,805,0.0,0.0,0.0,0.11475409836065574,0.0,61,7,7
star,2.0,3,848,1854,42,gcn,random,805,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.11475409836065574,2.4897959183673466,61,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,844,0.25,0.25,0.25,0.07339449541284404,3.40625,109,8,8
star,2.0,3,848,1854,42,sage,grad,844,0.125,0.125,0.125,0.07339449541284404,1.703125,109,8,8
star,2.0,3,848,1854,42,sage,random,844,0.125,0.125,0.125,0.07339449541284404,1.703125,109,8,8
star,2.0,3,848,1854,42,sage,gnnexplainer,813,0.0,0.0,0.0,0.11475409836065574,0.0,61,7,7
star,2.0,3,848,1854,42,sage,grad,813,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11475409836065574,1.2448979591836733,61,7,7
star,2.0,3,848,1854,42,sage,random,813,0.0,0.0,0.0,0.11475409836065574,0.0,61,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,845,0.0,0.0,0.0,0.0875,0.0,80,7,7
star,2.0,3,848,1854,42,sage,grad,845,0.0,0.0,0.0,0.0875,0.0,80,7,7
star,2.0,3,848,1854,42,sage,random,845,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0875,4.8979591836734695,80,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,838,0.0,0.0,0.0,0.14583333333333334,0.0,48,7,7
star,2.0,3,848,1854,42,sage,grad,838,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14583333333333334,0.9795918367346937,48,7,7
star,2.0,3,848,1854,42,sage,random,838,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14583333333333334,0.9795918367346937,48,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,842,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1044776119402985,2.7346938775510203,67,7,7
star,2.0,3,848,1854,42,sage,grad,842,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1044776119402985,1.3673469387755102,67,7,7
star,2.0,3,848,1854,42,sage,random,842,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1044776119402985,1.3673469387755102,67,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,818,0.0,0.0,0.0,0.15217391304347827,0.0,46,7,7
star,2.0,3,848,1854,42,sage,grad,818,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15217391304347827,0.9387755102040816,46,7,7
star,2.0,3,848,1854,42,sage,random,818,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.15217391304347827,1.8775510204081631,46,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,811,0.0,0.0,0.0,0.11666666666666667,0.0,60,7,7
star,2.0,3,848,1854,42,sage,grad,811,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11666666666666667,1.2244897959183672,60,7,7
star,2.0,3,848,1854,42,sage,random,811,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11666666666666667,1.2244897959183672,60,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,801,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1891891891891892,0.7551020408163265,37,7,7
star,2.0,3,848,1854,42,sage,grad,801,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1891891891891892,0.7551020408163265,37,7,7
star,2.0,3,848,1854,42,sage,random,801,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1891891891891892,1.510204081632653,37,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,843,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,sage,grad,843,0.0,0.0,0.0,0.1346153846153846,0.0,52,7,7
star,2.0,3,848,1854,42,sage,random,843,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1346153846153846,2.122448979591837,52,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,816,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.025547445255474453,16.77551020408163,274,7,7
star,2.0,3,848,1854,42,sage,grad,816,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.025547445255474453,16.77551020408163,274,7,7
star,2.0,3,848,1854,42,sage,random,816,0.0,0.0,0.0,0.025547445255474453,0.0,274,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,837,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,grad,837,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,random,837,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,847,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09722222222222222,1.4693877551020407,72,7,7
star,2.0,3,848,1854,42,sage,grad,847,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09722222222222222,1.4693877551020407,72,7,7
star,2.0,3,848,1854,42,sage,random,847,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09722222222222222,1.4693877551020407,72,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,831,0.0,0.0,0.0,0.11290322580645161,0.0,62,7,7
star,2.0,3,848,1854,42,sage,grad,831,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11290322580645161,1.2653061224489797,62,7,7
star,2.0,3,848,1854,42,sage,random,831,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11290322580645161,1.2653061224489797,62,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,840,0.0,0.0,0.0,0.024054982817869417,0.0,291,7,7
star,2.0,3,848,1854,42,sage,grad,840,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.024054982817869417,17.816326530612244,291,7,7
star,2.0,3,848,1854,42,sage,random,840,0.0,0.0,0.0,0.024054982817869417,0.0,291,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,820,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,grad,820,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,random,820,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,833,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.051470588235294115,2.7755102040816326,136,7,7
star,2.0,3,848,1854,42,sage,grad,833,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.051470588235294115,5.551020408163265,136,7,7
star,2.0,3,848,1854,42,sage,random,833,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.051470588235294115,2.7755102040816326,136,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,809,0.0,0.0,0.0,0.09210526315789473,0.0,76,7,7
star,2.0,3,848,1854,42,sage,grad,809,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09210526315789473,1.5510204081632653,76,7,7
star,2.0,3,848,1854,42,sage,random,809,0.0,0.0,0.0,0.09210526315789473,0.0,76,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,822,0.5,0.5,0.5,0.07207207207207207,6.9375,111,8,8
star,2.0,3,848,1854,42,sage,grad,822,0.125,0.125,0.125,0.07207207207207207,1.734375,111,8,8
star,2.0,3,848,1854,42,sage,random,822,0.0,0.0,0.0,0.07207207207207207,0.0,111,8,8
star,2.0,3,848,1854,42,sage,gnnexplainer,836,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17073170731707318,0.836734693877551,41,7,7
star,2.0,3,848,1854,42,sage,grad,836,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17073170731707318,0.836734693877551,41,7,7
star,2.0,3,848,1854,42,sage,random,836,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17073170731707318,0.836734693877551,41,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,814,0.0,0.0,0.0,0.058333333333333334,0.0,120,7,7
star,2.0,3,848,1854,42,sage,grad,814,0.0,0.0,0.0,0.058333333333333334,0.0,120,7,7
star,2.0,3,848,1854,42,sage,random,814,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.058333333333333334,2.4489795918367343,120,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,812,0.0,0.0,0.0,0.0673076923076923,0.0,104,7,7
star,2.0,3,848,1854,42,sage,grad,812,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0673076923076923,2.122448979591837,104,7,7
star,2.0,3,848,1854,42,sage,random,812,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0673076923076923,4.244897959183674,104,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,823,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.16279069767441862,1.7551020408163263,43,7,7
star,2.0,3,848,1854,42,sage,grad,823,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16279069767441862,0.8775510204081631,43,7,7
star,2.0,3,848,1854,42,sage,random,823,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.16279069767441862,1.7551020408163263,43,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,810,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15217391304347827,0.9387755102040816,46,7,7
star,2.0,3,848,1854,42,sage,grad,810,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15217391304347827,0.9387755102040816,46,7,7
star,2.0,3,848,1854,42,sage,random,810,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.15217391304347827,2.8163265306122445,46,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,830,0.0,0.0,0.0,0.1346153846153846,0.0,52,7,7
star,2.0,3,848,1854,42,sage,grad,830,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,sage,random,830,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1346153846153846,1.0612244897959184,52,7,7
star,2.0,3,848,1854,42,sage,gnnexplainer,824,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.034055727554179564,5.338842975206612,323,11,11
star,2.0,3,848,1854,42,sage,grad,824,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.034055727554179564,5.338842975206612,323,11,11
star,2.0,3,848,1854,42,sage,random,824,0.0,0.0,0.0,0.034055727554179564,0.0,323,11,11
star,2.0,4,848,1854,42,gcn,gnnexplainer,819,0.25,0.25,0.25,0.04395604395604396,5.6875,182,8,8
star,2.0,4,848,1854,42,gcn,grad,819,0.125,0.125,0.125,0.04395604395604396,2.84375,182,8,8
star,2.0,4,848,1854,42,gcn,random,819,0.125,0.125,0.125,0.04395604395604396,2.84375,182,8,8
star,2.0,4,848,1854,42,gcn,gnnexplainer,834,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.8571428571428571,42,7,7
star,2.0,4,848,1854,42,gcn,grad,834,0.0,0.0,0.0,0.16666666666666666,0.0,42,7,7
star,2.0,4,848,1854,42,gcn,random,834,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.16666666666666666,1.7142857142857142,42,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,842,0.25,0.25,0.25,0.04395604395604396,5.6875,182,8,8
star,2.0,4,848,1854,42,gcn,grad,842,0.125,0.125,0.125,0.04395604395604396,2.84375,182,8,8
star,2.0,4,848,1854,42,gcn,random,842,0.0,0.0,0.0,0.04395604395604396,0.0,182,8,8
star,2.0,4,848,1854,42,gcn,gnnexplainer,833,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.08235294117647059,3.4693877551020407,85,7,7
star,2.0,4,848,1854,42,gcn,grad,833,0.0,0.0,0.0,0.08235294117647059,0.0,85,7,7
star,2.0,4,848,1854,42,gcn,random,833,0.0,0.0,0.0,0.08235294117647059,0.0,85,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,816,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.035,6.1224489795918355,400,14,14
star,2.0,4,848,1854,42,gcn,grad,816,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.035,6.1224489795918355,400,14,14
star,2.0,4,848,1854,42,gcn,random,816,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.035,2.040816326530612,400,14,14
star,2.0,4,848,1854,42,gcn,gnnexplainer,847,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15217391304347827,0.9387755102040816,46,7,7
star,2.0,4,848,1854,42,gcn,grad,847,0.0,0.0,0.0,0.15217391304347827,0.0,46,7,7
star,2.0,4,848,1854,42,gcn,random,847,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15217391304347827,0.9387755102040816,46,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,835,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.13725490196078433,2.081632653061224,51,7,7
star,2.0,4,848,1854,42,gcn,grad,835,0.0,0.0,0.0,0.13725490196078433,0.0,51,7,7
star,2.0,4,848,1854,42,gcn,random,835,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.13725490196078433,2.081632653061224,51,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,818,0.0,0.0,0.0,0.04891304347826087,0.0,184,9,9
star,2.0,4,848,1854,42,gcn,grad,818,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.04891304347826087,2.271604938271605,184,9,9
star,2.0,4,848,1854,42,gcn,random,818,0.0,0.0,0.0,0.04891304347826087,0.0,184,9,9
star,2.0,4,848,1854,42,gcn,gnnexplainer,841,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.175,0.8163265306122449,40,7,7
star,2.0,4,848,1854,42,gcn,grad,841,0.0,0.0,0.0,0.175,0.0,40,7,7
star,2.0,4,848,1854,42,gcn,random,841,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.175,0.8163265306122449,40,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,817,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.12280701754385964,1.163265306122449,57,7,7
star,2.0,4,848,1854,42,gcn,grad,817,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.12280701754385964,1.163265306122449,57,7,7
star,2.0,4,848,1854,42,gcn,random,817,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.12280701754385964,2.326530612244898,57,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,825,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.04455445544554455,4.987654320987654,202,9,9
star,2.0,4,848,1854,42,gcn,grad,825,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.04455445544554455,4.987654320987654,202,9,9
star,2.0,4,848,1854,42,gcn,random,825,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.04455445544554455,2.493827160493827,202,9,9
star,2.0,4,848,1854,42,gcn,gnnexplainer,830,0.1,0.1,0.10000000000000002,0.04975124378109453,2.0100000000000002,201,10,10
star,2.0,4,848,1854,42,gcn,grad,830,0.2,0.2,0.20000000000000004,0.04975124378109453,4.0200000000000005,201,10,10
star,2.0,4,848,1854,42,gcn,random,830,0.0,0.0,0.0,0.04975124378109453,0.0,201,10,10
star,2.0,4,848,1854,42,gcn,gnnexplainer,815,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.05185185185185185,5.5102040816326525,135,7,7
star,2.0,4,848,1854,42,gcn,grad,815,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.05185185185185185,2.7551020408163263,135,7,7
star,2.0,4,848,1854,42,gcn,random,815,0.0,0.0,0.0,0.05185185185185185,0.0,135,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,827,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.08235294117647059,3.4693877551020407,85,7,7
star,2.0,4,848,1854,42,gcn,grad,827,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.08235294117647059,3.4693877551020407,85,7,7
star,2.0,4,848,1854,42,gcn,random,827,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.08235294117647059,3.4693877551020407,85,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,812,0.0,0.0,0.0,0.1044776119402985,0.0,67,7,7
star,2.0,4,848,1854,42,gcn,grad,812,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1044776119402985,1.3673469387755102,67,7,7
star,2.0,4,848,1854,42,gcn,random,812,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1044776119402985,1.3673469387755102,67,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,814,0.25,0.25,0.25,0.046242774566473986,5.40625,173,8,8
star,2.0,4,848,1854,42,gcn,grad,814,0.25,0.25,0.25,0.046242774566473986,5.40625,173,8,8
star,2.0,4,848,1854,42,gcn,random,814,0.125,0.125,0.125,0.046242774566473986,2.703125,173,8,8
star,2.0,4,848,1854,42,gcn,gnnexplainer,811,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.06542056074766354,4.36734693877551,107,7,7
star,2.0,4,848,1854,42,gcn,grad,811,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.06542056074766354,2.183673469387755,107,7,7
star,2.0,4,848,1854,42,gcn,random,811,0.0,0.0,0.0,0.06542056074766354,0.0,107,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,843,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.11666666666666667,3.6734693877551017,60,7,7
star,2.0,4,848,1854,42,gcn,grad,843,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11666666666666667,1.2244897959183672,60,7,7
star,2.0,4,848,1854,42,gcn,random,843,0.0,0.0,0.0,0.11666666666666667,0.0,60,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,809,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.8571428571428571,42,7,7
star,2.0,4,848,1854,42,gcn,grad,809,0.0,0.0,0.0,0.16666666666666666,0.0,42,7,7
star,2.0,4,848,1854,42,gcn,random,809,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.16666666666666666,1.7142857142857142,42,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,805,0.25,0.25,0.25,0.05673758865248227,4.40625,141,8,8
star,2.0,4,848,1854,42,gcn,grad,805,0.0,0.0,0.0,0.05673758865248227,0.0,141,8,8
star,2.0,4,848,1854,42,gcn,random,805,0.125,0.125,0.125,0.05673758865248227,2.203125,141,8,8
star,2.0,4,848,1854,42,gcn,gnnexplainer,821,0.0,0.0,0.0,0.125,0.0,56,7,7
star,2.0,4,848,1854,42,gcn,grad,821,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,1.1428571428571428,56,7,7
star,2.0,4,848,1854,42,gcn,random,821,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,2.2857142857142856,56,7,7
star,2.0,4,848,1854,42,gcn,gnnexplainer,845,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.175,1.6326530612244898,40,7,7
